id,price_doc
30474,6453919.0
30475,9862749.0
30476,6345056.0
30477,8663132.0
30478,6469541.5
30479,9999262.0
30480,6215449.5
30481,5604393.0
30482,8687142.0
30483,6269501.0
30484,7115135.5
30485,6182367.5
30486,5511541.5
30487,5345451.0
30488,6772662.0
30489,6656686.0
30490,28789620.0
30491,15628171.0
30492,6169283.0
30493,15840447.0
30494,8429501.0
30495,12534618.0
30496,9722302.0
30497,9112340.0
30498,5365049.5
30499,10084975.0
30500,10688148.0
30501,8759601.0
30502,5054156.5
30503,9375679.0
30504,6878429.5
30505,12830048.0
30506,3147163.5
30507,6768467.5
30508,7614299.5
30509,9397930.0
30510,9268052.0
30511,8201350.0
30512,6571300.0
30513,6487333.0
30514,4063590.5
30515,9279742.0
30516,6990439.0
30517,11601397.0
30518,8917408.0
30519,6169598.5
30520,8018875.0
30521,7198216.5
30522,10748932.0
30523,10178342.0
30524,8954491.0
30525,23800834.0
30526,6302903.5
30527,5158534.5
30528,8082729.0
30529,9773998.0
30530,6764451.0
30531,14422462.0
30532,5411715.5
30533,20736354.0
30534,8068273.0
30535,9448233.0
30536,6891276.0
30537,10826265.0
30538,6148919.5
30539,6468040.0
30540,9934132.0
30541,8003448.0
30542,2227748.25
30543,6570557.0
30544,8107737.5
30545,9486206.0
30546,5019902.0
30547,9260604.0
30548,5755254.5
30549,6642059.5
30550,10995806.0
30551,6735246.0
30552,2122428.5
30553,8831973.0
30554,9792289.0
30555,7686681.0
30556,10135915.0
30557,15135747.0
30558,9562834.0
30559,7201938.5
30560,7866961.0
30561,8299303.0
30562,13117067.0
30563,5252298.5
30564,11459681.0
30565,7443851.0
30566,8509903.0
30567,2212443.25
30568,9308758.0
30569,9006685.0
30570,7665975.5
30571,8608626.0
30572,6810067.5
30573,7762195.0
30574,7224700.0
30575,11438132.0
30576,5837857.5
30577,6178180.0
30578,3332006.0
30579,8375451.5
30580,6028329.0
30581,6446286.5
30582,14615124.0
30583,8211041.0
30584,5716426.0
30585,5157391.5
30586,10079757.0
30587,5796047.5
30588,9236399.0
30589,7083164.0
30590,14427592.0
30591,6396354.0
30592,8727661.0
30593,10013713.0
30594,6342625.0
30595,6327976.0
30596,4746227.5
30597,7777897.0
30598,9521589.0
30599,14870017.0
30600,6179490.0
30601,8789611.0
30602,2366873.0
30603,12060288.0
30604,6266214.5
30605,7791639.0
30606,25342600.0
30607,8455669.0
30608,10047882.0
30609,6535216.0
30610,5149721.5
30611,7485327.0
30612,7308201.5
30613,11049484.0
30614,14848543.0
30615,8303324.5
30616,7530268.0
30617,8893380.0
30618,6306208.0
30619,5185060.5
30620,3530646.25
30621,11549355.0
30622,11558802.0
30623,6543675.0
30624,6776156.5
30625,10763573.0
30626,8661180.0
30627,14458197.0
30628,7431363.5
30629,5815725.0
30630,5155063.0
30631,7756612.0
30632,5931265.5
30633,6292564.0
30634,13139291.0
30635,9799171.0
30636,6637984.0
30637,9143811.0
30638,7259996.0
30639,9320998.0
30640,5857796.5
30641,9514241.0
30642,7588412.0
30643,9166029.0
30644,9577623.0
30645,8420705.0
30646,6181677.5
30647,6959553.5
30648,27764080.0
30649,3341733.25
30650,6150812.0
30651,3042420.75
30652,5606007.0
30653,9835014.0
30654,5759579.5
30655,20872272.0
30656,5704616.0
30657,6410012.0
30658,9685984.0
30659,6364511.0
30660,9179975.0
30661,7455072.5
30662,8704971.0
30663,14015699.0
30664,15402334.0
30665,7184955.5
30666,2725053.25
30667,6122735.5
30668,9732955.0
30669,6871426.5
30670,3397180.5
30671,8014135.5
30672,32492866.0
30673,9284149.0
30674,17397348.0
30675,2386569.75
30676,9683015.0
30677,5648279.0
30678,31351548.0
30679,7042070.5
30680,7174785.0
30681,4395601.0
30682,10085443.0
30683,9975935.0
30684,6352310.0
30685,7434186.0
30686,8727562.0
30687,6297454.5
30688,6279135.0
30689,19720052.0
30690,26075680.0
30691,6051821.5
30692,8471461.0
30693,11703515.0
30694,6751485.0
30695,9437414.0
30696,7720462.5
30697,13505171.0
30698,8430022.0
30699,6607475.0
30700,6393035.0
30701,9488665.0
30702,6858276.5
30703,5122833.0
30704,11700198.0
30705,8638990.0
30706,17218272.0
30707,4250270.5
30708,19585088.0
30709,7027062.0
30710,8535906.0
30711,6101103.0
30712,5588869.0
30713,7413743.0
30714,7598871.5
30715,5395835.0
30716,9974298.0
30717,6952709.5
30718,10743509.0
30719,22501522.0
30720,10254699.0
30721,6762469.5
30722,8942830.0
30723,7571492.0
30724,11337074.0
30725,7949371.5
30726,11720204.0
30727,9557750.0
30728,9928731.0
30729,3982231.0
30730,7442318.0
30731,7602799.5
30732,5880203.5
30733,10838281.0
30734,8101439.0
30735,6301461.5
30736,6161063.0
30737,7104304.5
30738,6393680.5
30739,2650677.75
30740,7790522.5
30741,12556522.0
30742,6216313.5
30743,6685226.0
30744,9432396.0
30745,10036247.0
30746,6413421.5
30747,21636362.0
30748,13524307.0
30749,6555118.5
30750,7606878.5
30751,5057013.0
30752,12181563.0
30753,9851303.0
30754,6345980.5
30755,4163172.5
30756,6297740.5
30757,6275831.0
30758,13973528.0
30759,7612798.0
30760,3835193.75
30761,14894873.0
30762,6519864.5
30763,13320671.0
30764,7030680.5
30765,6954274.0
30766,4473071.0
30767,9475578.0
30768,6169324.0
30769,8768660.0
30770,7495795.5
30771,4707956.5
30772,9395799.0
30773,9004320.0
30774,7538524.0
30775,13033894.0
30776,6365917.5
30777,6117069.5
30778,13027381.0
30779,7959496.5
30780,8082885.5
30781,7590030.5
30782,7188284.0
30783,6428684.0
30784,4917329.5
30785,6056050.5
30786,6115002.0
30787,8169029.5
30788,6539007.0
30789,8481874.0
30790,8472290.0
30791,9959290.0
30792,8221848.0
30793,9154426.0
30794,12158944.0
30795,10237523.0
30796,10111962.0
30797,15554732.0
30798,4094061.0
30799,9529101.0
30800,14032653.0
30801,7278801.5
30802,37757884.0
30803,5434741.0
30804,5521539.0
30805,10736196.0
30806,8312825.0
30807,6318947.0
30808,11152291.0
30809,6231068.5
30810,10340569.0
30811,5426770.5
30812,5970173.5
30813,6650841.0
30814,4801593.0
30815,5474302.5
30816,9784732.0
30817,2116351.0
30818,9284980.0
30819,7784708.5
30820,5812955.0
30821,40999120.0
30822,12089432.0
30823,8526716.0
30824,4537591.0
30825,6444467.0
30826,12074881.0
30827,6185784.0
30828,6657392.0
30829,6574290.5
30830,9616965.0
30831,7529113.5
30832,7070392.0
30833,5699471.5
30834,5463577.5
30835,8395246.0
30836,7296646.0
30837,7712421.5
30838,5922121.5
30839,6895739.5
30840,10156521.0
30841,11283408.0
30842,9788255.0
30843,7035056.5
30844,6379884.0
30845,14336801.0
30846,5929859.0
30847,6544333.0
30848,9501240.0
30849,6398659.5
30850,5430752.0
30851,6890593.5
30852,7567807.5
30853,5636835.0
30854,6612079.0
30855,7721871.0
30856,9760776.0
